QUOTE,LIKES,AUTHOR,TITLE,TAGS,processed_quote,original_quote,topic,topic_prob,sentiment_label,sentiment_score,sentiment_value,primary_emotion,emotion_score,perplexity,log_perplexity,surprise_score,sentiment_bin
"From the first day I met her, she was the only woman to me. Every day of that voyage I loved her more, and many a time since have I kneeled down in the darkness of the night watch and kissed the deck of that ship because I knew her dear feet had trod it. She was never engaged to me. She treated me as fairly as ever a woman treated a man. I have no complaint to make. It was all love on my side, and all good comradeship and friendship on hers. When we parted she was a free woman, but I could never again be a free man.",191,Arthur Conan Doyle,The Return of Sherlock Holmes,"['homes', 'love', 'love-at-first-sight', 'obsession', 'sadness', 'sherlock-holmes', 'slavery']",first day met woman every day voyage loved many time since kneeled darkness night watch kissed deck ship knew dear feet trod never engaged treated fairly ever woman treated man complaint make love side good comradeship friendship parted free woman never free man,"From the first day I met her, she was the only woman to me. Every day of that voyage I loved her more, and many a time since have I kneeled down in the darkness of the night watch and kissed the deck of that ship because I knew her dear feet had trod it. She was never engaged to me. She treated me as fairly as ever a woman treated a man. I have no complaint to make. It was all love on my side, and all good comradeship and friendship on hers. When we parted she was a free woman, but I could never again be a free man.",-1,0.0,POSITIVE,0.9986853003501892,0.9986853003501892,love,0.182783156633377,33.40351867675781,1.5237922171531992,0.2667654193554569,Very Positive
"This thing between them, the force of it, could devour the world. And if they picked it, picked them, it might very well cause the end of it.",95,Sarah J. Maas,Empire of Storms,"['eos', 'rowaelin', 'rowan-whitethorn', 'ya']",thing force devour world picked picked well cause end,"This thing between them, the force of it, could devour the world. And if they picked it, picked them, it might very well cause the end of it.",-1,0.0,NEGATIVE,0.9918227791786194,-0.9918227791786194,realization,0.189039260149002,39.800079345703125,1.599883937886921,0.30237964911613124,Very Negative
"To treat a person like a carpet, it is necessary that one do the walking, and one allow himself to be walked on.
--Shin'a'in saying",72,Mercedes Lackey,Owlflight,['proverb'],treat person carpet necessary one walking one allow walked shin'a'in saying,"To treat a person like a carpet, it is necessary that one do the walking, and one allow himself to be walked on.
--Shin'a'in saying",-1,0.0,NEGATIVE,0.8400309085845947,-0.8400309085845947,disapproval,0.1164195761084556,90.61134338378906,1.9571825692067641,0.46961092508542396,Very Negative
"I'm a big believer in putting things off, In fact, I even put off procrastinating.
-Ella Varner",218,Lisa Kleypas,Smooth Talking Stranger,"['humor', 'jack-travis', 'procrastination']",big believer putting things fact even put procrastinating ella varner,"I'm a big believer in putting things off, In fact, I even put off procrastinating.
-Ella Varner",-1,0.0,POSITIVE,0.9550495743751526,0.9550495743751526,realization,0.0977716669440269,62.599891662597656,1.7965735816069675,0.39443894407549096,Very Positive
"Will you never grow up?""
""I doubt it, and I certainly hope not.",68,David Eddings,The Seeress of Kell,,never grow doubt certainly hope,"Will you never grow up?""
""I doubt it, and I certainly hope not.",-1,0.0,NEGATIVE,0.9970470070838928,-0.9970470070838928,curiosity,0.1095649451017379,23.6995849609375,1.3747407404931031,0.19700285537669357,Very Negative
"It occurred to me that the voracious ambition of humans is never sated by dreams coming true, because there is always the thought that everything might be done better and again. aa",86,John Green,The Fault in Our Stars,[],occurred voracious ambition humans never sated dreams coming true always thought everything done better aa,"It occurred to me that the voracious ambition of humans is never sated by dreams coming true, because there is always the thought that everything might be done better and again. aa",-1,0.0,NEGATIVE,0.995860993862152,-0.995860993862152,desire,0.1696537435054779,54.77204895019531,1.7385589876171053,0.3672855946715849,Very Negative
"Go back?"" he thought. ""No good at all! Go sideways? Impossible! Go forward? Only thing to do! On we go!"" So up he got, and trotted along with his little sword held in front of him and one hand feeling the wall, and his heart all of a patter and a pitter.",753,J.R.R. Tolkien,The Hobbit or There and Back Again,"['moving-forward', 'perseverance']",go back thought good go sideways impossible go forward thing go got trotted along little sword held front one hand feeling wall heart patter pitter,"Go back?"" he thought. ""No good at all! Go sideways? Impossible! Go forward? Only thing to do! On we go!"" So up he got, and trotted along with his little sword held in front of him and one hand feeling the wall, and his heart all of a patter and a pitter.",-1,0.0,NEGATIVE,0.9592427015304564,-0.9592427015304564,excitement,0.1250888556241989,60.41510772705078,1.781145554218136,0.3872179572600842,Very Negative
"Sane people did what their neighbors did, so that if any lunatics were at large, one might know and avoid them.",86,George Eliot,Middlemarch,['sanity'],sane people neighbors lunatics large one know avoid,"Sane people did what their neighbors did, so that if any lunatics were at large, one might know and avoid them.",0,1.0,NEGATIVE,0.9942774176597596,-0.9942774176597596,caring,0.1212375462055206,65.2206039428711,1.814384816055984,0.40277537529129065,Very Negative
"A day will come when you think yourself safe and happy, and suddenly your joy will turn to ashes in your mouth, and you'll know the debt is paid.",164,George R.R. Martin,A Clash of Kings,"['a-song-of-ice-and-fire', 'epic', 'george-r-r-martin', 'tyrion-lannister']",day come think safe happy suddenly joy turn ashes mouth know debt paid,"A day will come when you think yourself safe and happy, and suddenly your joy will turn to ashes in your mouth, and you'll know the debt is paid.",-1,0.0,POSITIVE,0.9979721903800964,0.9979721903800964,excitement,0.1567913293838501,38.822933197021484,1.5890883446318655,0.2973268426493964,Very Positive
Too many good things all seem the same after a while.,52,Amy Tan,The Joy Luck Club,,many good things seem,Too many good things all seem the same after a while.,-1,0.0,NEGATIVE,0.9980090260505676,-0.9980090260505676,realization,0.1266240328550338,57.78654861450195,1.7618267563726238,0.37817592090533025,Very Negative
"Lying on stained, wretched sheets with a bleeding virgin
We could plan a murder
Or start a religion.",66,Jim Morrison,An American Prayer,[],lying stained wretched sheets bleeding virgin plan murder start religion,"Lying on stained, wretched sheets with a bleeding virgin
We could plan a murder
Or start a religion.",0,1.0,NEGATIVE,0.999372661113739,-0.999372661113739,sadness,0.1481476724147796,484.29071044921875,2.6851061385915798,0.8103107673061298,Very Negative
"No reflection was to be allowed now, not one glance was to be cast back; not even one forward. Not one thought was to be given either to the past or the future. The first was a page so heavenly sweet, so deadly sad, that to read one line of it would dissolve my courage and break down my energy. The last was an awful blank, something like then world when the deluge was gone by.",113,Charlotte Brontë,Jane Eyre,"['future', 'heartbreak', 'hopelessness', 'past', 'sadness']",reflection allowed one glance cast back even one forward one thought given either past future first page heavenly sweet deadly sad read one line dissolve courage break energy last awful blank something world deluge gone,"No reflection was to be allowed now, not one glance was to be cast back; not even one forward. Not one thought was to be given either to the past or the future. The first was a page so heavenly sweet, so deadly sad, that to read one line of it would dissolve my courage and break down my energy. The last was an awful blank, something like then world when the deluge was gone by.",-1,0.0,NEGATIVE,0.9931582808494568,-0.9931582808494568,sadness,0.2326863706111908,58.47128677368164,1.766942651431951,0.3805703819625585,Very Negative
"The law presides over things of this world, finally. The world where shadow is shadow and light is light, yin is yin and yang is yang, I'm me and he's him. 'I am me and / He is him/ Autumn eve.' But you don't belong to that world, sonny. The world you belong to is above that or below that.""
Which is better?"" I asked, out of simple curiosity. ""Above or below?""
It's not that either one is better,"" he said. After a brief coughing fit, he spat a glob of phlegm onto a tissue and studied it closely before crumpling the tissue and throwing it into a wastebasket. ""It's not a question of better or worse. The point is, not to resist the flow. You go up when you're supposed to go up and down when you're supposed to go down. When you're supposed to go up, find the highest tower and climb to the top. When you're supposed to go down, find the deepest well and go down to the bottom. When there is no flow, stay still. If you resist the flow, everything dries up. If everything dries up, the world is darkness. 'I am he and/ He is me:/ Spring nightfall.' Abandon the self, and there you are.",55,Haruki Murakami,The Wind-Up Bird Chronicle,[],law presides things world finally world shadow shadow light light yin yin yang yang 'i autumn eve ' belong world sonny world belong better asked simple curiosity either one better brief coughing fit spat glob phlegm onto tissue studied closely crumpling tissue throwing wastebasket question better worse point resist flow go supposed go supposed go supposed go find highest tower climb top supposed go find deepest well go bottom flow stay still resist flow everything dries everything dries world darkness 'i spring nightfall ' abandon self,"The law presides over things of this world, finally. The world where shadow is shadow and light is light, yin is yin and yang is yang, I'm me and he's him. 'I am me and / He is him/ Autumn eve.' But you don't belong to that world, sonny. The world you belong to is above that or below that.""
Which is better?"" I asked, out of simple curiosity. ""Above or below?""
It's not that either one is better,"" he said. After a brief coughing fit, he spat a glob of phlegm onto a tissue and studied it closely before crumpling the tissue and throwing it into a wastebasket. ""It's not a question of better or worse. The point is, not to resist the flow. You go up when you're supposed to go up and down when you're supposed to go down. When you're supposed to go up, find the highest tower and climb to the top. When you're supposed to go down, find the deepest well and go down to the bottom. When there is no flow, stay still. If you resist the flow, everything dries up. If everything dries up, the world is darkness. 'I am he and/ He is me:/ Spring nightfall.' Abandon the self, and there you are.",-1,0.0,NEGATIVE,0.9980061650276184,-0.9980061650276184,curiosity,0.2118798643350601,42.689064025878906,1.6303166328350507,0.3166234719613528,Very Negative
Morality is simply the attitude we adopt towards people we personally dislike.,2209,Oscar Wilde,An Ideal Husband,['philosophy'],morality simply attitude adopt towards people personally dislike,Morality is simply the attitude we adopt towards people we personally dislike.,0,0.817676682287662,NEGATIVE,0.6805402040481567,-0.6805402040481567,disapproval,0.3964944183826446,58.02289962768555,1.7635994283762806,0.37900560838538444,Very Negative
I seem fated to pass through the world without colliding with it or moving it — and I'm sure I can't tell you whether the fate's good or evil. I don't die — I don't fall in love. And if other people die or fall in love they always do it when I'm just not there.,62,E. M. Forster,Where Angels Fear to Tread,,seem fated pass world without colliding moving sure can't tell whether fate's good evil die fall love people die fall love always,I seem fated to pass through the world without colliding with it or moving it — and I'm sure I can't tell you whether the fate's good or evil. I don't die — I don't fall in love. And if other people die or fall in love they always do it when I'm just not there.,-1,0.0,POSITIVE,0.9915579557418824,0.9915579557418824,confusion,0.2764690518379211,28.033166885375977,1.4476721624464777,0.23113792806495093,Very Positive
"I am not a fool. I am wise. I will run from my fear, I will outdistance my fear, then I will hide from my fear, I will wait for my fear, I will let my fear run past me, then I will follow my fear, I will track my fear until I can approach my fear in complete silence, then I will strike at my fear, I will charge my fear, I will grab hold of my fear, I will sink my fingers into my fear, then I will bite my fear, I will tear the throat of my fear, I will break the neck of my fear, I will drink the blood of my fear, I will gulp the flesh of my fear, I will crush the bones of my fear, and I will savor my fear, I will swallow my fear, all of it, and then I will digest my fear until I can do nothing else but shit out my fear. In this way I will be made stronger",162,Mark Z. Danielewski,House of Leaves,,fool wise run fear outdistance fear hide fear wait fear let fear run past follow fear track fear approach fear complete silence strike fear charge fear grab hold fear sink fingers fear bite fear tear throat fear break neck fear drink blood fear gulp flesh fear crush bones fear savor fear swallow fear digest fear nothing else shit fear way made stronger,"I am not a fool. I am wise. I will run from my fear, I will outdistance my fear, then I will hide from my fear, I will wait for my fear, I will let my fear run past me, then I will follow my fear, I will track my fear until I can approach my fear in complete silence, then I will strike at my fear, I will charge my fear, I will grab hold of my fear, I will sink my fingers into my fear, then I will bite my fear, I will tear the throat of my fear, I will break the neck of my fear, I will drink the blood of my fear, I will gulp the flesh of my fear, I will crush the bones of my fear, and I will savor my fear, I will swallow my fear, all of it, and then I will digest my fear until I can do nothing else but shit out my fear. In this way I will be made stronger",-1,0.0,NEGATIVE,0.8546718955039978,-0.8546718955039978,fear,0.3793573677539825,8.991528511047363,0.9538335257139817,0.0,Very Negative
Quis custodiet ipsos custodes? - Who watches the watchmen?,56,Alan Moore,Watchmen,['speculative'],quis custodiet ipsos custodes watches watchmen,Quis custodiet ipsos custodes? - Who watches the watchmen?,-1,0.0,NEGATIVE,0.9786565899848938,-0.9786565899848938,curiosity,0.2168850898742675,93.53291320800781,1.9709644612401018,0.47606144906726067,Very Negative
"It's funny, but thinking back on it now, I realize that this particular point in time, as I stood there blinking in the deserted hall, was the one point at which I might have chosen to do something very much different from what I actually did. But of course I didn't see this crucial moment for what it actually was; I suppose we never do. Instead, I only yawned, and shook myself from the momentary daze that had come upon me, and went on my way down the stairs.",92,Donna Tartt,The Secret History,,funny thinking back realize particular point time stood blinking deserted hall one point chosen something much different actually course see crucial moment actually suppose never instead yawned shook momentary daze come upon went way stairs,"It's funny, but thinking back on it now, I realize that this particular point in time, as I stood there blinking in the deserted hall, was the one point at which I might have chosen to do something very much different from what I actually did. But of course I didn't see this crucial moment for what it actually was; I suppose we never do. Instead, I only yawned, and shook myself from the momentary daze that had come upon me, and went on my way down the stairs.",-1,0.0,NEGATIVE,0.994672954082489,-0.994672954082489,confusion,0.2739660739898681,22.019794464111328,1.3428132608882817,0.18205940839769214,Very Negative
"Percy, lesser beings do many horrible things in the name of the gods. That does not mean we gods approve. The way our sons and daughters act in our names... well, it usually says more about THEM than it does about us.",101,Rick Riordan,The Battle of the Labyrinth,,percy lesser beings many horrible things name gods mean gods approve way sons daughters act names well usually us,"Percy, lesser beings do many horrible things in the name of the gods. That does not mean we gods approve. The way our sons and daughters act in our names... well, it usually says more about THEM than it does about us.",0,0.6327598661879642,NEGATIVE,0.9988640546798706,-0.9988640546798706,confusion,0.1065481975674629,43.284385681152344,1.6363312581204006,0.3194385777937786,Very Negative
If those whom we begin to love could know us as we were before meeting them … they could perceive what they have made of us.,54,Albert Camus,"Notebooks, 1935-1951",,begin love know us meeting perceive made us,If those whom we begin to love could know us as we were before meeting them … they could perceive what they have made of us.,0,0.8536947680603892,POSITIVE,0.611679196357727,0.611679196357727,realization,0.1744775027036667,63.576995849609375,1.8033000027111608,0.3975872012624995,Very Positive
"I was actually permitting myself to experience a sickening sense of disappointment: but rallying my wits, and recollecting my principles, I at once called my sensations to order; and it was wonderful how I got over the temporary blunder--how I cleared up the mistake of supposing Mr. Rochester's movements a matter in which I had any cause to take vital interest. Not that I humbled myself by a slavish notion of inferiority: on the contrary, I just said--
	""You have nothing to do with the master of Thornfield further than to receive the salary he gives you for teaching his protegee and to be grateful for such respectful and kind treatment as, if you do your duty, you have a right to expect at his hands. Be sure that is the only tie he seriously acknowledges between you and him, so don't make him the object of your fine feelings, your raptures, agonies, and so forth. He is not of your order: keep to your caste; and be too self-respecting to lavish the love of the whole heart, soul, and strength, where such a gift is not wanted and would be despised.",66,Charlotte Brontë,Jane Eyre,"['strength', 'unrequited-love']",actually permitting experience sickening sense disappointment rallying wits recollecting principles called sensations order wonderful got temporary blunder cleared mistake supposing mr rochester's movements matter cause take vital interest humbled slavish notion inferiority contrary nothing master thornfield receive salary gives teaching protegee grateful respectful kind treatment duty right expect hands sure tie seriously acknowledges make object fine feelings raptures agonies forth order keep caste self respecting lavish love whole heart soul strength gift wanted despised,"I was actually permitting myself to experience a sickening sense of disappointment: but rallying my wits, and recollecting my principles, I at once called my sensations to order; and it was wonderful how I got over the temporary blunder--how I cleared up the mistake of supposing Mr. Rochester's movements a matter in which I had any cause to take vital interest. Not that I humbled myself by a slavish notion of inferiority: on the contrary, I just said--
	""You have nothing to do with the master of Thornfield further than to receive the salary he gives you for teaching his protegee and to be grateful for such respectful and kind treatment as, if you do your duty, you have a right to expect at his hands. Be sure that is the only tie he seriously acknowledges between you and him, so don't make him the object of your fine feelings, your raptures, agonies, and so forth. He is not of your order: keep to your caste; and be too self-respecting to lavish the love of the whole heart, soul, and strength, where such a gift is not wanted and would be despised.",-1,0.0,POSITIVE,0.9876075387001038,0.9876075387001038,disappointment,0.2001648396253585,111.79019165039062,2.0484037006972944,0.512306376109607,Very Positive
Rewards for good service should not be deferred a single day.,64,Sun Tzu,The Art of War,"['strategy', 'war']",rewards good service deferred single day,Rewards for good service should not be deferred a single day.,-1,0.0,POSITIVE,0.9987667798995972,0.9987667798995972,realization,0.1487636268138885,69.86320495605469,1.844248504903151,0.4167528785708682,Very Positive
"There's something about her,"" Caire said in a low voice. ""She cares for everyone about her, yet neglects herself. I want to be the one who cares for her.",69,Elizabeth Hoyt,Wicked Intentions,[],there's something caire low voice cares everyone yet neglects want one cares,"There's something about her,"" Caire said in a low voice. ""She cares for everyone about her, yet neglects herself. I want to be the one who cares for her.",-1,0.0,POSITIVE,0.9558034539222716,0.9558034539222716,desire,0.2484577298164367,25.281694412231445,1.4028061775700793,0.21013869873461904,Very Positive
Maybe we just lived between hurting and healing.,1197,Benjamin Alire Sáenz,Aristotle and Dante Discover the Secrets of the Universe,,maybe lived hurting healing,Maybe we just lived between hurting and healing.,4,0.5024053248749076,NEGATIVE,0.9883130192756652,-0.9883130192756652,confusion,0.1051399186253547,472.292724609375,2.674211255578101,0.8052114889205677,Very Negative
"I guess we'd better move the trash. We can start with the Dumpster."" He pointed at it, looking distinctly unenthusiastic.
""You'd rather face a ravening horde of demons, wouldn't you?"" Clary said.
""At least they wouldn't be crawling with maggots. Well,"" he added thoughtfully, ""not most of them, anyway. There was this one demon, once, that I tracked down to the sewers under Grand Central—""
""Don't."" Clary raised a warning hand. ""I'm not really in the mood right now.""
""That's got to be the first time a girl's ever said that to me,"" Jace mused.
""Stick with me and it won't be the last.""
The corner of Jace's mouth twitched. ""This is hardly the time for idle banter. We have garbage to haul.",201,Cassandra Clare,City of Bones,[],guess better move trash start dumpster pointed looking distinctly unenthusiastic rather face ravening horde demons clary least crawling maggots well added thoughtfully anyway one demon tracked sewers grand central clary raised warning hand really mood right that's got first time girl's ever jace mused stick last corner jace's mouth twitched hardly time idle banter garbage haul,"I guess we'd better move the trash. We can start with the Dumpster."" He pointed at it, looking distinctly unenthusiastic.
""You'd rather face a ravening horde of demons, wouldn't you?"" Clary said.
""At least they wouldn't be crawling with maggots. Well,"" he added thoughtfully, ""not most of them, anyway. There was this one demon, once, that I tracked down to the sewers under Grand Central—""
""Don't."" Clary raised a warning hand. ""I'm not really in the mood right now.""
""That's got to be the first time a girl's ever said that to me,"" Jace mused.
""Stick with me and it won't be the last.""
The corner of Jace's mouth twitched. ""This is hardly the time for idle banter. We have garbage to haul.",0,1.0,NEGATIVE,0.997718334197998,-0.997718334197998,annoyance,0.113014817237854,25.780941009521484,1.411298765142448,0.21411359852855874,Very Negative
But there are other words for privacy and independence. They are isolation and loneliness.,134,Megan Whalen Turner,The King of Attolia,"['isolation', 'loneliness', 'privacy']",words privacy independence isolation loneliness,But there are other words for privacy and independence. They are isolation and loneliness.,0,0.6486124193200775,NEGATIVE,0.9766983389854432,-0.9766983389854432,sadness,0.1137314289808273,59.64181900024414,1.7755508804168014,0.3845994069595328,Very Negative
"My real self wanders elsewhere, far away, wanders on and on invisibly and has nothing to do with my life.",367,Hermann Hesse,Siddhartha,,real self wanders elsewhere far away wanders invisibly nothing life,"My real self wanders elsewhere, far away, wanders on and on invisibly and has nothing to do with my life.",-1,0.0,NEGATIVE,0.9889808893203736,-0.9889808893203736,confusion,0.2140192091464996,42.73371505737305,1.6307706498680572,0.31683597164952965,Very Negative
I realize today that nothing in the world is more distasteful to a man than to take the path that leads to himself.,186,Hermann Hesse,Demian. Die Geschichte von Emil Sinclairs Jugend,"['existentialism', 'humble', 'humility', 'self-loathing', 'self-realization']",realize today nothing world distasteful man take path leads,I realize today that nothing in the world is more distasteful to a man than to take the path that leads to himself.,0,0.7971784195816511,POSITIVE,0.9010313153266908,0.9010313153266908,realization,0.4429866075515747,24.538291931152344,1.3898443289414117,0.20407199067843143,Very Positive
"what the eye doesn't see, the heart doesn't grieve over",163,Paulo Coelho,The Zahir,,eye see heart grieve,"what the eye doesn't see, the heart doesn't grieve over",0,0.3289901868446678,POSITIVE,0.9597107172012328,0.9597107172012328,caring,0.0994784832000732,27.371089935302734,1.4372920916542913,0.2262796041558537,Very Positive
"My capacity for happiness,"" he added, ""you could fit into a matchbox without taking out the matches first",205,Douglas Adams,The Hitchhiker's Guide to the Galaxy,[],capacity happiness added fit matchbox without taking matches first,"My capacity for happiness,"" he added, ""you could fit into a matchbox without taking out the matches first",0,1.0,POSITIVE,0.99761700630188,0.99761700630188,joy,0.247912660241127,101.7235336303711,2.0074214381092177,0.4931248974697474,Very Positive
"There are these two young fish swimming along and they happen to meet an older fish swimming the other way, who nods at them and says ""Morning, boys. How's the water?"" And the two young fish swim on for a bit, and then eventually one of them looks over at the other and goes ""What the hell is water?",532,David Foster Wallace,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life",[],two young fish swimming along happen meet older fish swimming way nods morning boys how's water two young fish swim bit eventually one looks goes hell water,"There are these two young fish swimming along and they happen to meet an older fish swimming the other way, who nods at them and says ""Morning, boys. How's the water?"" And the two young fish swim on for a bit, and then eventually one of them looks over at the other and goes ""What the hell is water?",-1,0.0,NEGATIVE,0.9784002304077148,-0.9784002304077148,confusion,0.3078663349151611,21.515045166015625,1.332742262123467,0.1773457436195657,Very Negative
"Run!” Piper said.
“We are running!” Jason picked up the speed.
“Run better!” Leo shouted.",75,Rick Riordan,The Demigod Diaries,,run piper running jason picked speed run better leo shouted,"Run!” Piper said.
“We are running!” Jason picked up the speed.
“Run better!” Leo shouted.",0,0.4052342489431933,NEGATIVE,0.5165897607803345,-0.5165897607803345,excitement,0.3186745941638946,83.41173553466797,1.9212271575849276,0.452782231000284,Negative
"Her green eyes flutter all the way open, and she looks amused. It pricks his ego slightly. After 
 kiss, shouldn’t she be fainting at his feet? But she’s grinning.",144,Cassandra Clare,City of Bones,"['clary-fray', 'jace-wayland']",green eyes flutter way open looks amused pricks ego slightly kiss fainting feet grinning,"Her green eyes flutter all the way open, and she looks amused. It pricks his ego slightly. After 
 kiss, shouldn’t she be fainting at his feet? But she’s grinning.",0,0.6412733043350316,POSITIVE,0.9991975426673888,0.9991975426673888,amusement,0.2048203200101852,162.437744140625,2.21068694958135,0.5882619841092052,Very Positive
"...though she had not had the strength to shake off the spell that bound her to him she had lost all spontaneity of feeling, and seemed to herself to be passively awaiting a fate she could not avert.",72,Edith Wharton,Summer,['realization'],though strength shake spell bound lost spontaneity feeling seemed passively awaiting fate avert,"...though she had not had the strength to shake off the spell that bound her to him she had lost all spontaneity of feeling, and seemed to herself to be passively awaiting a fate she could not avert.",-1,0.0,NEGATIVE,0.9964008331298828,-0.9964008331298828,sadness,0.1049917042255401,38.209129333496094,1.5821671415887923,0.2940874190561401,Very Negative
"If you would have your son to walk honorably through the world, you must not attempt to clear the stones from his path, but teach him to walk firmly over them - not insist upon leading him by the hand, but let him learn to go alone.",57,Anne Brontë,The Tenant of Wildfell Hall,,son walk honorably world attempt clear stones path teach walk firmly insist upon leading hand let learn go alone,"If you would have your son to walk honorably through the world, you must not attempt to clear the stones from his path, but teach him to walk firmly over them - not insist upon leading him by the hand, but let him learn to go alone.",-1,0.0,POSITIVE,0.9960899353027344,0.9960899353027344,caring,0.1054875627160072,35.10409927368164,1.545357834072351,0.2768590646099397,Very Positive
"Nice creepy reptile,” Frank said, very aware of the driftwood in his coat pocket. “Nice poisonous, fire-breathing reptile.",149,Rick Riordan,The Son of Neptune,,nice creepy reptile frank aware driftwood coat pocket nice poisonous fire breathing reptile,"Nice creepy reptile,” Frank said, very aware of the driftwood in his coat pocket. “Nice poisonous, fire-breathing reptile.",-1,0.0,POSITIVE,0.99562269449234,0.99562269449234,realization,0.1213782206177711,123.69609069824219,2.0923559743663094,0.5328779489148812,Very Positive
"Her absence is like the sky, spread over everything.
But no, that is not quite accurate. There is one place where her absence comes locally home to me, and it is a place I can't avoid. I mean my own body. It had such a different importance while it was the body of H.'s lover. Now it's like an empty house.",104,C.S. Lewis,A Grief Observed,"['death', 'faith', 'grief', 'grieving', 'loss', 'stillbirth']",absence sky spread everything quite accurate one place absence comes locally home place can't avoid mean body different importance body h 's lover empty house,"Her absence is like the sky, spread over everything.
But no, that is not quite accurate. There is one place where her absence comes locally home to me, and it is a place I can't avoid. I mean my own body. It had such a different importance while it was the body of H.'s lover. Now it's like an empty house.",-1,0.0,NEGATIVE,0.9989259839057922,-0.9989259839057922,confusion,0.19623863697052,50.6990852355957,1.705000123421757,0.35157858885760374,Very Negative
"Free again, but it's just a feeling; freedom is not the absence of commitments, but the ability to choose - and commit yourself to what is best for you.",126,Paulo Coelho,The Zahir,,free feeling freedom absence commitments ability choose commit best,"Free again, but it's just a feeling; freedom is not the absence of commitments, but the ability to choose - and commit yourself to what is best for you.",0,1.0,POSITIVE,0.9986388087272644,0.9986388087272644,relief,0.1381500661373138,31.59429168701172,1.499608623353418,0.25544644722919596,Very Positive
"There are so many things Blair doesn’t get about me, so many things she ultimately overlooked, and things that she would never know, and there would always be a distance between us because there were too many shadows everywhere. Had she ever made promises to a faithless reflection in the mirror? Had she ever cried because she hated someone so much? Had she ever craved betrayal to the point where she pushed the crudest fantasies into reality, coming up with sequences that she and nobody else could read, moving the game as you play it? Could she locate the moment she went dead inside? Does she remember the year it took to become that way? The fades, the dissolves, the rewritten scenes, all the things you wipe away—I now want to explain all these things to her but I know I never will, the most important one being: I never liked anyone and I’m afraid of people.",62,Bret Easton Ellis,Imperial Bedrooms,,many things blair get many things ultimately overlooked things never know always distance us many shadows everywhere ever made promises faithless reflection mirror ever cried hated someone much ever craved betrayal point pushed crudest fantasies reality coming sequences nobody else read moving game play locate moment went dead inside remember year took become way fades dissolves rewritten scenes things wipe away want explain things know never important one never liked anyone afraid people,"There are so many things Blair doesn’t get about me, so many things she ultimately overlooked, and things that she would never know, and there would always be a distance between us because there were too many shadows everywhere. Had she ever made promises to a faithless reflection in the mirror? Had she ever cried because she hated someone so much? Had she ever craved betrayal to the point where she pushed the crudest fantasies into reality, coming up with sequences that she and nobody else could read, moving the game as you play it? Could she locate the moment she went dead inside? Does she remember the year it took to become that way? The fades, the dissolves, the rewritten scenes, all the things you wipe away—I now want to explain all these things to her but I know I never will, the most important one being: I never liked anyone and I’m afraid of people.",-1,0.0,NEGATIVE,0.9943577647209167,-0.9943577647209167,confusion,0.1925028264522552,57.297794342041016,1.758137904279477,0.37644937792888455,Very Negative
"I’d missed him so much, it almost hurt. It started the moment I left the Keep and nagged at me all day. Every day I had to fight with myself to keep from making up bullshit reasons to call the Keep so I could hear his voice. My only saving grace was that Curran wasn’t handling this whole mating thing any better. Yesterday he’d called me at the office claiming that he couldn’t find his socks. We talked for two hours.",228,Ilona Andrews,Magic Slays,[],missed much almost hurt started moment left keep nagged day every day fight keep making bullshit reasons call keep hear voice saving grace curran handling whole mating thing better yesterday called office claiming find socks talked two hours,"I’d missed him so much, it almost hurt. It started the moment I left the Keep and nagged at me all day. Every day I had to fight with myself to keep from making up bullshit reasons to call the Keep so I could hear his voice. My only saving grace was that Curran wasn’t handling this whole mating thing any better. Yesterday he’d called me at the office claiming that he couldn’t find his socks. We talked for two hours.",-1,0.0,NEGATIVE,0.9965167045593262,-0.9965167045593262,nervousness,0.108871504664421,42.210777282714844,1.625423349465137,0.31433320284219274,Very Negative
"But people only die in proper duels, you know, with real wizards. The most you and Malfoy’ll be able to do is send sparks at each other. Neither of you knows enough magic to do any real damage. I bet he expected you to refuse, anyway.”
	“And what if I wave my wand and nothing happens?”
	“Throw it away and punch him on the nose,” Ron suggested.",302,J.K. Rowling,Harry Potter and the Sorcerer's Stone,['wizards'],people die proper duels know real wizards malfoy able send sparks neither knows enough magic real damage bet expected refuse anyway wave wand nothing happens throw away punch nose ron suggested,"But people only die in proper duels, you know, with real wizards. The most you and Malfoy’ll be able to do is send sparks at each other. Neither of you knows enough magic to do any real damage. I bet he expected you to refuse, anyway.”
	“And what if I wave my wand and nothing happens?”
	“Throw it away and punch him on the nose,” Ron suggested.",0,0.2773116204437948,NEGATIVE,0.9932776093482972,-0.9932776093482972,anger,0.0867587178945541,94.80726623535156,1.9768416238885407,0.47881221641598226,Very Negative
"We rode on the winds of the rising storm,
We ran to the sounds of the thunder.
We danced among the lightning bolts,
and tore the world asunder.",240,Robert Jordan,The Dragon Reborn,[],rode winds rising storm ran sounds thunder danced among lightning bolts tore world asunder,"We rode on the winds of the rising storm,
We ran to the sounds of the thunder.
We danced among the lightning bolts,
and tore the world asunder.",-1,0.0,POSITIVE,0.9877578020095824,0.9877578020095824,excitement,0.2493588477373123,45.363304138183594,1.6567046798513343,0.32897422392636805,Very Positive
